CryoSleep_False,CryoSleep_True,VIP_False,VIP_True,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,cabindeck_A,cabindeck_B,cabindeck_C,cabindeck_D,cabindeck_E,cabindeck_F,cabindeck_G,cabindeck_T,cabinside_P,cabinside_S,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,cabinnum,Transported
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.024889788325215,-0.2992401444713071,0.1656522110910758,-0.10993955742307285,-0.27375941036293405,-0.26953391767749507,1.1001357444430444,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.40558094113457227,0.8404023144980649,-0.2823761330441758,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5800852873751029,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.209278635892586,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7502310503679833,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.7275939769665305,-0.3457561632047509,4.478520805765393,-0.3094936723404968,3.7028835642119704,8.78590990733886,-0.7502310503679833,0
0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.061520470473104105,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.8339844947646929,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.1770972239081814,-0.3457561632047509,1.7861802643462412,-0.3094936723404968,-0.27288523076861115,4.648585337864898,-0.8339844947646929,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.21372790605607045,-0.15193941848206857,0.23535874867594872,-0.3094936723404968,-0.1164070833848108,-0.26864665098878093,0.9209423285245026,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.3835335063050622,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5976150780627862,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.59956283258364,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.267956752869985,0.3643883894591571,-0.14236727550190967,-0.3094936723404968,-0.06483048731975928,-0.26953391767749507,0.9228900830453564,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.6808293176637469,-0.3457561632047509,0.1823341175216437,-0.3094936723404968,-0.27375941036293405,-0.2526758505919267,0.9267855920870638,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.061520470473104105,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6015105871044937,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.6909632948186415,-0.3457561632047509,-0.2853550449067772,1.3737019056586444,-0.27375941036293405,-0.26953391767749507,0.9287333466079175,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.8872656000606277,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5820330418959566,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.6808293176637469,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.4814409264901709,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.9560776941929213,1.0342190592207472,-0.2799930035540947,-0.3094936723404968,0.8189650825406999,-0.21895971642078996,-0.4814409264901709,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.19914465873769138,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.4814409264901709,1
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.40558094113457227,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6073538506670548,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.1449158119237768,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5839807964168103,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.13033256460539774,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.585928550937664,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.6120172235314532,-0.27288106718902233,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,2.135846075426497,1.1040312534847518,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9706609415113004,-0.3442056292469694,-0.28058878592661496,-0.3094936723404968,-0.27375941036293405,0.364861764753104,1.107926762526459,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.47439303526686594,-0.31629601800690316,-0.2799930035540947,-0.3094936723404968,-0.27375941036293405,0.25750249541869497,0.6112493597087623,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.13033256460539774,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.4502768541565115,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.33676884700227866,-0.10077179787528044,-0.2853550449067772,2.456499885732319,-0.27288523076861115,-0.26953391767749507,0.9306811011287712,1
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.9560776941929213,0.651237171648727,-0.2853550449067772,-0.23140727954672222,-0.27375941036293405,-0.2606612507903538,0.9306811011287712,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.061520470473104105,2.6142131622000533,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.2642103175452103,1.1098745170473128,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.33676884700227866,-0.3457561632047509,-0.2156485073219043,3.393536599257614,-0.27375941036293405,-0.26953391767749507,0.9326288556496249,1
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.589969788701943,-0.3457561632047509,0.5636348359346238,-0.2557008239714521,-0.27375941036293405,0.9016581114251494,-0.820350213118717,1
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.13033256460539774,0.16902111077869333,0.26157317306684114,-0.3094936723404968,-0.26938851239131956,4.004429721858442,-0.8184024585978633,0
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.4523456004373558,-0.3457561632047509,-0.22398946053718824,-0.3094936723404968,-0.06395630772543637,7.024685530241323,-0.8184024585978633,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.33676884700227866,-0.2589262615689892,-0.272247832711331,0.1850534820200756,0.99642354018825,-0.26953391767749507,0.5898240599793715,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.19914465873769138,0.9055247407248861,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.23404325012893007,0.6151448687504697,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.33676884700227866,-0.012391362281737307,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.04100942337244855,1.1137700260890202,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.9560776941929213,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5917718145002251,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.9018488473790068,1.4962781786396218,-0.26211953237848623,-0.30428791282091183,-0.27113687157996536,-0.26953391767749507,1.115717780609874,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.5211576945696494,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.5112607683909346,1.121561044172435,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.9706609415113004,0.6388328999864753,-0.2537785791632023,-0.3094936723404968,-0.27113687157996536,-0.26953391767749507,-0.47559766292760974,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.1449158119237768,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.5956673235419325,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.024889788325215,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6170926232713234,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.1449158119237768,-0.3255992217535919,-0.2853550449067772,-0.3094936723404968,0.31980853418231986,-0.26953391767749507,0.9365243646913324,0
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.28254000018836406,-0.3457561632047509,0.6160636847164086,-0.3008174064745219,-0.21868609592059093,-0.14176751450266112,-1.0287599468500643,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.5432051293991595,-0.3457561632047509,0.010153011863282359,-0.3094936723404968,3.1066930808837476,-0.24291591701607132,0.5976150780627862,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.0937018824575087,-0.2589262615689892,0.7310496826128229,-0.2834648747425719,-0.27375941036293405,-0.24912678383707018,0.59956283258364,0
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.47439303526686594,-0.3457561632047509,6.622145782093366,-0.3094936723404968,8.683958892663895,-0.26864665098878093,-0.7443877868054222,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.47439303526686594,1.2590464830990586,-0.2853550449067772,0.1486131653829808,-0.27375941036293405,-0.26953391767749507,-0.4717021538859023,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6248836413547383,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.42016418845295134,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6248836413547383,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6248836413547383,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,2.482528683330244,-0.27375941036293405,-0.26953391767749507,-0.4678066448441949,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.5533391065540543,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.626831395875592,1
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.3147214121727686,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7424400322845685,1
1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.6266004708498323,-0.3457561632047509,0.4283922373725199,-0.22620152002713725,-0.030737483141165898,0.834225843082876,-0.7424400322845685,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.27809073002488,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7424400322845685,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.6808293176637469,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6054060961462011,0
1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.267956752869985,1.8404967172671054,-0.2120738130867826,-0.264377089837427,-0.2658917940140279,0.4509266335583741,-0.8164547040770096,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.9560776941929213,0.19382965410319666,0.6839828751837206,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,1.12935206225585,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.6120172235314532,-0.3271497557113734,-0.1799015649706874,1.616637349905943,-0.27375941036293405,-0.26953391767749507,0.9443153827747472,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3513520943206577,0.015518248958328944,-0.2853550449067772,-0.3094936723404968,0.6476258820534101,-0.13112031423809162,1.1312998167767037,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.40558094113457227,0.9272322161338266,-0.2853550449067772,1.1880298161267804,0.30669584026747626,-0.26953391767749507,-0.46585889032334116,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.1082851297758878,-0.3457561632047509,-0.2853550449067772,3.737116727550222,-0.20032832443980989,-0.26953391767749507,0.9501586463373084,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6954125649821259,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6287791503964457,1
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.28254000018836406,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6073538506670548,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.024889788325215,-0.3457561632047509,-0.2853550449067772,0.25446360894787523,-0.05783705056517602,0.0010824223803129415,0.9521064008581621,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.245909318040475,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6326746594381532,1
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.061520470473104105,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6093016051879085,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.8184535059283341,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6346224139590069,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.8872656000606277,-0.3457561632047509,-0.012486718292488335,0.9485648782258715,-0.27375941036293405,-0.26953391767749507,0.9560019098998696,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.9560776941929213,-0.3457561632047509,-0.2853550449067772,1.3789076651782293,-0.24840820212756978,-0.26953391767749507,0.9579496644207233,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.28254000018836406,-0.3457561632047509,2.3194054877518933,-0.3094936723404968,3.312999465143954,-0.26953391767749507,-0.7482832958471296,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.209278635892586,-0.3457561632047509,-0.1864551710684105,1.5645797547100933,-0.27375941036293405,-0.25533765065806907,0.959897418941577,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.209278635892586,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.4444335905939503,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.9018488473790068,-0.3457561632047509,-0.26807735610368905,0.24058158356231532,0.10563453357320761,-0.22960691668535946,0.6151448687504697,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.7130107296481514,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6170926232713234,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.1625139765898023,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6170926232713234,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.6808293176637469,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6170926232713234,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.007291623659189528,-0.3457561632047509,-0.18228469446076853,-0.3094936723404968,-0.27375941036293405,0.7552591077873189,0.9618451734624307,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0716544476279988,-0.3457561632047509,0.11024445044668964,-0.3094936723404968,-0.14787754878043546,-0.14442931456880348,0.6190403777921771,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6385179230007143,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.8285874830832287,0.25895208033001793,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.1900702270764215,0.6209881323130308,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1.781822823780445,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6209881323130308,0
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.5577883767175387,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7404922777637147,1
1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.002842353495705,-0.3457561632047509,0.8913151408207786,0.7281877252301078,-0.2676401532026737,3.036421764471333,-0.7404922777637147,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0394730356435942,-0.23876932011783022,-0.2853550449067772,-0.27999436839618197,-0.11990380176210243,1.5981624620657373,0.640465677521568,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.33676884700227866,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.4424858360730966,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6229358868338846,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.33676884700227866,-0.10387286579084336,-0.2853550449067772,0.3221384827024799,0.1537144112609675,0.07028922410001466,0.9637929279832844,1
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.061520470473104105,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,0.3477822812006529,-0.26953391767749507,0.6248836413547383,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.33676884700227866,-0.3457561632047509,-0.15607027006987614,-0.3094936723404968,-0.20644758160007023,0.1829720935667085,1.1410385893809722,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.007291623659189528,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,1.142986343901826,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.267956752869985,2.800277237133828,-0.28475926253425693,-0.3094936723404968,-0.27375941036293405,-0.16217464834308598,1.1449340984226797,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.21752525416116228,-0.27201105117428825,0.39946516561295486,0.626831395875592,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.3513520943206577,-0.3457561632047509,0.7542851951411138,-0.29908215330132687,-0.26938851239131956,-0.23670505019507246,0.6287791503964457,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.6954125649821259,-0.3457561632047509,6.778240763693679,-0.28693538108896194,-0.2396664061843407,-0.2668721176113527,-0.7463355413262759,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.42016418845295134,-0.3457561632047509,4.264039151658092,-0.3094936723404968,0.03482598643305213,0.3559890978659628,-0.7463355413262759,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.7496414117960405,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6424134320424217,1
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.6120172235314532,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6443611865632753,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.9018488473790068,-0.3457561632047509,-0.2758225269464527,-0.3094936723404968,-0.14787754878043546,6.377868114168726,-1.065767282746285,0
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.21372790605607045,-0.23721878616004877,0.16982268769871778,0.9468296250526765,0.20441682773169612,0.8812509775847245,-1.065767282746285,0
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.4523456004373558,-0.25737572761120775,-0.26807735610368905,-0.3094936723404968,-0.27375941036293405,0.30097856316568705,0.9676884370249919,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.40558094113457227,-0.3457561632047509,-0.2633110971235268,1.1810888034340004,-0.2658917940140279,-0.26864665098878093,0.6463089410841291,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.007291623659189528,0.762875616608992,-0.257353273398324,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,1.1546728710269483,0
1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.42016418845295134,0.03722572436726936,-0.025593930487934527,0.486987534156004,-0.27288523076861115,1.4908031927313283,-1.0638195282254312,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.7496414117960405,-0.3457561632047509,0.08700893791839866,-0.3094936723404968,-0.27375941036293405,0.0463330235047333,-0.46001562676078,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.40558094113457227,-0.20930917491998252,-0.2853550449067772,0.7073646871517678,-0.27375941036293405,-0.26953391767749507,0.6502044501258365,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.5211576945696494,0.49463324191279967,-0.2853550449067772,0.31519747000969994,-0.27375941036293405,-0.26953391767749507,1.1585683800686557,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9018488473790068,0.3349282442613094,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.04416817874410741,1.1585683800686557,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.6808293176637469,-0.33800349341584357,-0.2853550449067772,-0.3094936723404968,0.3521531791722674,-0.26953391767749507,1.1585683800686557,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.47439303526686594,-0.10077179787528044,-0.2853550449067772,0.5164868381003188,-0.27375941036293405,-0.24646498377092782,1.1585683800686557,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.1449158119237768,-0.3287002896691548,-0.2853550449067772,-0.3094936723404968,1.3976719739824643,0.7242047736823245,1.1585683800686557,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.40558094113457227,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,0.2140328032692481,-0.26864665098878093,1.1605161345895094,0
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.47439303526686594,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6521522046466902,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.796406071098824,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.738544523242861,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.7642246591144195,-0.3457561632047509,-0.2853550449067772,-0.21231949464157732,-0.27288523076861115,0.3000912964769729,0.9735317005875529,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.267956752869985,-0.3457561632047509,-0.2853550449067772,1.4899638682627088,-0.2667659736083508,-0.26864665098878093,0.9754794551084066,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.9018488473790068,-0.3457561632047509,0.8293537740786693,-0.3094936723404968,0.224522958401123,-0.09296784662338427,-0.8145069495561559,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.28254000018836406,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,0.6560477136883976,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.7275939769665305,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7911338953059113,1
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.47439303526686594,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7911338953059113,1
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.47439303526686594,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7891861407850576,1
0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.6808293176637469,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7891861407850576,1
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.40558094113457227,0.6000695510419388,0.22582623071562422,-0.17934968435087248,0.9133764787275739,-0.26953391767749507,1.1644116436312169,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.209278635892586,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,-0.26953391767749507,-0.7443877868054222,1
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.5432051293991595,-0.3457561632047509,-0.2090949012241812,0.0531742408572563,-0.27026269198564246,0.07028922410001466,0.979374964150114,0
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.488976282585245,-0.3457561632047509,-0.2853550449067772,-0.3094936723404968,-0.27375941036293405,0.535216968986216,0.6365701684798606,0
